AREA,PERIMETER,CODCOMP,DEPTO,LOCALIDAD,SECCION,SEGMENTO,ZONA,CCZ,ASENTA,TOT_VIV,VIV_PAR,VIV_CO,VP_OCUPAD,VP_DESO,HOG_PAR,TOT_POB,CAT_POB,ED_0_5,ED_6_14,ED_15_24,ED_25_64,ED_65,CODSEG,CODSEC,CENTROIDE_LAT,CENTROIDE_LONG,CENT_X_SEGUN_ARCH,CENT_Y_SEGUN_ARCH
30158.296875,822.378400,124004004,1,20,24,4,4,5,NO,328,328,0,295,33,295,797,6,43,72,84,446,152,124004,124,-34.9094574636,-56.1386607555,578686.143033613,6136659.191287426
27557.453125,2072.272272,124005007,1,20,24,5,7,,,,,,,,,,,,,,,,124005,124,90.0,-57.0,579295.1958079309,2049549324.445902
5578.679688,416.583281,124102007,1,20,24,102,7,,,,,,,,,,,,,,,,124102,124,-34.9097156304,-56.143486608,578245.0292950467,6136634.343436976
10626.414063,412.179032,124101003,1,20,24,101,3,5,NO,246,246,0,226,20,226,571,6,34,42,81,292,122,124101,124,-34.9098626881,-56.1466908997,577952.1612207638,6136620.53473402
997.601563,146.713055,124005503,1,20,24,5,503,,,,,,,,,,,,,,,,124005,124,-34.9095197473,-56.1354968139,578975.1273729409,6136649.792623794
3849.843750,344.644068,124004007,1,20,24,4,7,,,,,,,,,,,,,,,,124004,124,-34.9097834193,-56.1361667763,578913.670232947,6136621.080013649
11114.179688,421.217251,124201006,1,20,24,201,6,5,NO,277,277,0,248,29,251,617,6,10,36,98,313,160,124201,124,-34.9100222414,-56.1451062487,578096.7761391362,6136601.6053620605
13580.625000,1358.227606,124004006,1,20,24,4,6,,,,,,,,,,,,,,,,124004,124,-34.9099414247,-56.138787003,578674.1479042816,6136605.619752501
27864.953125,774.911229,124102010,1,20,24,102,10,,,,,,,,,,,,,,,,124102,124,-34.9102083578,-56.1425120664,578333.5908127851,6136578.938373535
42425.476563,1548.283861,124004008,1,20,24,4,8,,,,,,,,,,,,,,,,124004,124,-34.9104726164,-56.1378524043,578759.0209509943,6136545.976266009
1032.367188,150.355826,124005504,1,20,24,5,504,,,,,,,,,,,,,,,,124005,124,-34.9100156429,-56.1353261058,578990.2475158786,6136594.6636438975
39941.218750,938.499714,124005006,1,20,24,5,6,,,,,,,,,,,,,,,,124005,124,-34.9107923395,-56.1319552988,579297.4409483154,6136505.863809484
39859.539063,1728.560553,124004009,1,20,24,4,9,,,,,,,,,,,,,,,,124004,124,90.0,-57.0,193248915.3870716,2049594946.510444
10509.640625,410.211925,124201005,1,20,24,201,5,5,NO,334,334,0,299,35,299,666,6,38,41,80,362,145,124201,124,-34.910603788,-56.1459785557,578016.5363700873,6136537.792682306
4723.593750,304.239757,124201008,1,20,24,201,8,,,,,,,,,,,,,,,,124201,124,-34.9105696194,-56.1446195424,578140.720494501,6136540.521955428
1312.734375,182.572940,124005505,1,20,24,5,505,,,,,,,,,,,,,,,,124005,124,-34.9105725045,-56.1351223446,579008.3285970215,6136532.747476586
15913.962320,575.572017,124201009,1,20,24,201,9,,,,,,,,,,,,,,,,124201,124,-34.9112342097,-56.1444400124,578156.4914532468,6136466.6794892885
5768.585938,315.231994,124201007,1,20,24,201,7,5,NO,118,118,0,109,9,109,231,5,4,13,32,112,70,124201,124,-34.9111939256,-56.1454391258,578065.2569495363,6136471.926558947
37.687500,26.618850,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9117385889,-56.1332903459,579174.5702155842,6136401.982454207
49.625000,32.327736,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9118901079,-56.1328235672,579217.0663647179,6136384.809852718
72.320313,36.389277,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9119378691,-56.137240259,578813.5427464043,6136382.999494405
22.593750,20.804071,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.912049256,-56.1337093121,579135.9981834106,6136367.861074166
62.468750,34.398026,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9121689292,-56.1331907456,579183.2557759971,6136354.179354111
85.390625,47.628955,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9122641769,-56.1331412978,579187.6814930635,6136343.577366869
23.437500,21.526495,100000000,1,20,0,0,0,,,,,,,,,,,,,,,,100000,100,-34.9123295953,-56.1333816228,579165.6643769218,6136336.512624867
13901.515625,472.176360,124217004,1,20,24,217,4,4,NO,83,83,0,74,9,78,189,4,4,17,29,98,41,124217,124,-34.8972520034,-56.1347436103,579055.6935918729,6138009.676652097
12074.757813,439.976027,124217010,1,20,24,217,10,5,NO,75,75,0,67,8,67,159,4,7,12,26,77,37,124217,124,-34.8985079424,-56.1356445248,578972.1755418201,6137871.105493741
15952.835938,515.852385,124217016,1,20,24,217,16,5,NO,83,83,0,76,7,80,200,5,9,19,24,103,45,124217,124,-34.8998613238,-56.1364853064,578894.0609037558,6137721.6799557
12236.453125,446.023716,124219016,1,20,24,219,16,4,NO,29,28,1,26,2,27,93,3,12,22,9,48,2,124219,124,-34.8953364126,-56.1354292211,578994.8839076299,6138222.654238512
11762.968260,465.683068,123112007,1,20,23,112,7,4,NO,55,55,0,50,5,52,113,4,4,10,10,67,22,123112,123,-34.8800713559,-56.1557201656,577155.144195251,6139931.341740936
12636.532063,462.949782,123112008,1,20,23,112,8,4,NO,29,29,0,28,1,29,82,3,4,4,10,45,19,123112,123,-34.8806213422,-56.1549419263,577225.7514959789,6139869.749602504
12068.789063,438.626046,123112006,1,20,23,112,6,4,NO,66,66,0,61,5,62,142,4,7,15,12,72,36,123112,123,-34.8809553398,-56.1565948386,577074.3842378923,6139833.982783913
1835.867188,256.387783,123112003,1,20,23,112,3,,,,,,,,,,,,,,,,123112,123,-34.8807989594,-56.1572987329,577010.2032779974,6139851.86642069
12859.671875,453.848483,123112009,1,20,23,112,9,4,NO,18,18,0,16,2,16,42,2,3,4,7,22,6,123112,123,-34.8815003518,-56.1556333557,577161.7419313644,6139772.801769607
8230.664063,417.512978,123112002,1,20,23,112,2,4,NO,55,55,0,52,3,52,130,4,5,8,22,67,28,123112,123,-34.8816298,-56.1581942114,576927.5937603218,6139760.415688942
16223.718750,520.673465,123112005,1,20,23,112,5,4,NO,85,85,0,79,6,79,217,5,11,16,35,102,53,123112,123,-34.8819737595,-56.1574395569,576996.2380335273,6139721.691432336
27048.837533,699.361579,123212016,1,20,23,212,16,4,NO,134,133,1,122,11,137,337,5,22,25,48,162,80,123212,123,90.0,-57.0,577412.962973631,2050677051.5075905
3319.531250,301.292678,123212014,1,20,23,212,14,4,NO,10,10,0,10,0,10,27,2,1,1,8,16,1,123212,123,-34.8817368246,-56.1548595597,577232.2351913238,6139745.9810735015
17166.765625,532.820724,123112010,1,20,23,112,10,4,NO,76,76,0,70,6,71,211,5,13,25,39,107,27,123112,123,-34.8825193225,-56.1564833245,577083.1148041753,6139660.454080759
5778.484375,305.536675,123112001,1,20,23,112,1,4,NO,42,42,0,38,4,39,114,4,10,9,19,60,16,123112,123,-34.8823978542,-56.1589604314,576856.8566611408,6139675.82796914
634.921875,115.431201,123211504,1,20,23,211,504,,,,,,,,,,,,,,,,123211,123,-34.8822826056,-56.152700768,577429.0071010841,6139683.788454287
19779.023438,576.721749,123212013,1,20,23,212,13,4,NO,203,203,0,176,27,211,390,5,20,19,73,216,62,123212,123,-34.8830695064,-56.1553703536,577184.3096004535,6139598.582673445
96867.343750,1281.830735,123111007,1,20,23,111,7,4,NO,244,243,1,213,30,237,511,6,18,24,82,242,145,123111,123,-34.88449833,-56.1542763091,577282.9508376103,6139439.285076531
9934.406250,401.507236,123212004,1,20,23,212,4,4,NO,49,49,0,44,5,44,129,4,3,13,22,67,24,123212,123,-34.8829298082,-56.1582189941,576924.1175388703,6139616.266126516
10404.093750,411.469224,123206005,1,20,23,206,5,4,NO,65,65,0,57,8,57,155,4,11,17,22,78,27,123206,123,-34.8830532984,-56.1596527437,576792.9796450384,6139603.671313755
17478.531250,557.223323,123211008,1,20,23,211,8,4,NO,75,75,0,65,10,65,163,4,5,16,14,82,46,123211,123,-34.8838616245,-56.1518409383,577506.1005972292,6139508.013019194
13575.398438,469.699802,123212011,1,20,23,212,11,4,NO,89,89,0,82,7,84,232,5,20,31,29,123,29,123212,123,-34.8835633248,-56.1573383285,577004.0060835471,6139545.333631666
66182.781250,1053.615774,123206006,1,20,23,206,6,4,NO,121,121,0,107,14,114,263,5,12,27,30,129,65,123206,123,-34.8847972513,-56.1591033656,576841.5609481637,6139409.848722518
5471.546875,430.453745,123211506,1,20,23,211,506,,,,,,,,,,,,,,,,123211,123,-34.8838433347,-56.152502423,577445.6687071001,6139510.552943623
12234.625000,444.630931,123206004,1,20,23,206,4,4,NO,130,130,0,114,16,114,287,5,23,27,44,138,55,123206,123,-34.8838291658,-56.160417184,576722.4003588401,6139518.214748073
14934.992188,500.695253,123212012,1,20,23,212,12,4,NO,164,162,2,155,7,156,425,5,10,26,74,194,121,123212,123,-34.8841898821,-56.156467674,577082.9850311106,6139475.179882586
13818.546875,474.698415,123206003,1,20,23,206,3,4,NO,158,158,0,139,19,141,327,5,12,19,53,184,59,123206,123,-34.8845557094,-56.1611717326,576652.7721167196,6139438.219999184
26757.921875,686.625346,123211003,1,20,23,211,3,4,NO,103,102,1,85,17,86,228,5,11,15,38,114,50,123211,123,-34.8852520853,-56.150925065,577588.4896598391,6139353.104216289
2498.544027,247.634650,123211002,1,20,23,211,2,,,,,,,,,,,,,,,,123211,123,-34.8843789324,-56.1505434187,577624.1865209506,6139449.639741239
15543.442120,551.383558,123211001,1,20,23,211,1,6,NO,54,54,0,49,5,52,139,4,4,22,22,65,26,123211,123,-34.8850905884,-56.1495004405,577718.8272773308,6139369.909548871
29007.414063,781.192728,123206013,1,20,23,206,13,4,NO,110,110,0,103,7,106,254,5,13,20,35,126,60,123206,123,90.0,-57.0,576939.7392024375,2050475678.2965143
20801.085938,578.990466,123106002,1,20,23,106,2,4,NO,220,220,0,195,25,197,506,6,37,54,69,236,110,123106,123,-34.8853867603,-56.1620118046,576575.232796447,6139346.70045105
1936.265625,195.739694,123211507,1,20,23,211,507,,,,,,,,,,,,,,,,123211,123,-34.884979283,-56.1527182637,577424.8788336841,6139384.74503892
23250.304688,633.206722,123211004,1,20,23,211,4,4,NO,196,196,0,164,32,170,384,5,24,24,50,202,84,123211,123,-34.8858476487,-56.1520678007,577483.5047013513,6139287.941768773
29384.828125,762.916706,123107007,1,20,23,107,7,4,NO,153,152,1,125,27,125,316,5,19,31,41,170,55,123107,123,90.0,-57.0,576993.8231738243,2050475470.4568307
35180.729828,779.915770,123110006,1,20,23,110,6,6,NO,131,130,1,110,20,113,275,5,16,11,45,146,57,123110,123,-34.8861132029,-56.1482219991,577834.690188192,6139255.510609069
1423.953125,176.347518,123211502,1,20,23,211,502,,,,,,,,,,,,,,,,123211,123,-34.8855310467,-56.1528580716,577411.585341439,6139323.663415232
14383.898438,483.512244,123106007,1,20,23,106,7,4,NO,122,122,0,108,14,111,304,5,13,30,56,156,49,123106,123,-34.8861494654,-56.1609092346,576675.2794670917,6139261.274352226
20106.718750,577.849681,123106001,1,20,23,106,1,4,NO,121,121,0,113,8,114,288,5,14,24,46,148,56,123106,123,-34.88632197,-56.162821945,576500.3336668161,6139243.606360506
17184.437500,598.164407,123111006,1,20,23,111,6,4,NO,164,164,0,142,22,148,312,5,23,15,30,166,78,123111,123,-34.8865267771,-56.1538951303,577315.8840874548,6139214.039549877
6021.781250,489.353661,123211503,1,20,23,211,503,,,,,,,,,,,,,,,,123211,123,-34.8866777271,-56.153266059,577373.227697741,6139196.813694717
27028.726563,668.524828,123110001,1,20,23,110,1,4,NO,150,149,1,129,20,132,350,5,20,29,47,166,88,123110,123,-34.8868049631,-56.1499730743,577674.0234473295,6139180.154797384
17742.796875,535.267536,123107009,1,20,23,107,9,4,NO,80,79,1,70,9,81,220,5,5,16,45,95,59,123107,123,90.0,-57.0,577183.014583789,2050464171.4972696
6827.125000,408.176980,123211005,1,20,23,211,5,4,NO,36,36,0,24,12,30,60,3,0,6,7,35,12,123211,123,-34.8867668544,-56.1528228731,577413.6427632738,6139186.587191428
13864.656250,474.529061,123106010,1,20,23,106,10,4,NO,117,116,1,103,13,106,281,5,18,29,44,147,43,123106,123,-34.8867748871,-56.1600266763,576755.3471759746,6139191.240235746
4552.492188,291.161348,123210007,1,20,23,210,7,6,NO,16,16,0,12,4,12,36,2,3,1,7,19,6,123210,123,-34.8865582231,-56.1461922136,578019.7542424696,6139204.579441097
20468.656250,613.056343,123210005,1,20,23,210,5,6,NO,122,122,0,111,11,111,274,5,11,23,37,151,52,123210,123,-34.8870906319,-56.1474656645,577902.8825662227,6139146.5273155095
9710.117188,495.597383,123105001,1,20,23,105,1,4,NO,109,109,0,95,14,102,223,5,13,20,36,107,47,123105,123,-34.8872257009,-56.1640414402,576388.0584763276,6139144.314873173
14670.578125,492.788810,123106008,1,20,23,106,8,4,NO,53,53,0,51,2,51,160,4,10,18,29,71,32,123106,123,-34.8871597518,-56.1617663286,576596.0195476428,6139149.89108991
10636.343750,421.204120,123109002,1,20,23,109,2,4,NO,50,50,0,45,5,45,122,4,12,14,14,59,23,123109,123,-34.8870231918,-56.1515175535,577532.6829513148,6139157.1501862975
13234.046875,462.898964,123206012,1,20,23,206,12,4,NO,64,63,1,55,8,57,161,4,4,11,37,75,34,123206,123,90.0,-57.0,576873.6678570664,2050475383.1533537
15623.562500,540.532402,123105002,1,20,23,105,2,4,NO,161,161,0,148,13,151,332,5,21,26,50,174,61,123105,123,-34.8876464655,-56.1634758811,576439.3496098227,6139097.221361917
8588.959631,382.267209,123210008,1,20,23,210,8,6,NO,33,33,0,28,5,28,66,3,6,3,8,30,19,123210,123,-34.887288318,-56.1455021676,578082.1206032338,6139123.075365707
11345.406250,458.515789,123107008,1,20,23,107,8,4,NO,40,40,0,37,3,37,110,4,3,14,20,43,30,123107,123,-34.8874146547,-56.1563954151,577086.5765173441,6139117.502471186
12648.664063,458.680844,123109001,1,20,23,109,1,4,NO,122,122,0,103,19,107,241,5,11,19,33,129,49,123109,123,-34.8876466893,-56.1527836229,577416.4042036893,6139088.984608519
14516.703125,496.470000,123208008,1,20,23,208,8,4,NO,1,1,0,1,0,1,2,2,0,0,1,1,0,123208,123,90.0,-57.0,577183.0145934969,2050463250.2424386
16369.554688,524.258474,123106009,1,20,23,106,9,4,NO,17,17,0,16,1,16,44,2,0,6,7,21,10,123106,123,-34.8878349867,-56.160931018,576671.7230932742,6139074.369621442
21190.196619,620.958557,123210004,1,20,23,210,4,6,NO,160,159,1,151,8,151,369,5,15,33,58,192,71,123210,123,-34.8878527626,-56.1469020333,577953.6675557706,6139061.569704365
9501.367188,401.753391,123209003,1,20,23,209,3,4,NO,46,46,0,42,4,43,106,4,6,10,14,59,17,123209,123,-34.8876884301,-56.1511397846,577566.5784233584,6139083.083859376
13251.828125,461.821235,123207004,1,20,23,207,4,4,NO,71,71,0,64,7,64,166,4,8,10,27,103,18,123207,123,90.0,-57.0,576927.7518268503,2050475445.2638414
16818.296875,534.406036,123110002,1,20,23,110,2,4,NO,73,73,0,67,6,73,185,4,12,20,25,101,27,123110,123,-34.8879032504,-56.14931343,577733.267770079,6139057.844767995
16349.093750,525.102283,123105006,1,20,23,105,6,4,NO,93,93,0,80,13,82,209,5,8,30,24,107,40,123105,123,-34.8882543252,-56.1627139185,576508.4139662852,6139029.229004243
822.601563,139.073502,123208503,1,20,23,208,503,,,,,,,,,,,,,,,,123208,123,-34.8876464007,-56.1535805701,577343.579682916,6139089.6322823465
17621.140625,553.895690,123206011,1,20,23,206,11,4,NO,35,35,0,30,5,32,81,3,4,14,9,32,22,123206,123,-34.8884847018,-56.1600884161,576748.1153809578,6139001.672004723
2423.875000,238.242444,123208502,1,20,23,208,502,,,,,,,,,,,,,,,,123208,123,-34.8881119471,-56.1538796175,577315.816709307,6139038.2348277485
8543.875000,407.513009,123209004,1,20,23,209,4,4,NO,46,46,0,42,4,42,118,4,6,14,14,57,27,123209,123,-34.8882280756,-56.1524279389,577448.3609217085,6139024.234833335
16140.398438,534.836180,123107006,1,20,23,107,6,4,NO,73,73,0,67,6,69,177,4,8,18,23,87,41,123107,123,-34.8885241147,-56.1562304132,577100.6179303292,6138994.338197621
12836.359375,482.317238,123207005,1,20,23,207,5,4,NO,63,63,0,59,4,59,173,4,12,21,32,78,30,123207,123,-34.8883293042,-56.1572221401,577010.1770052909,6139016.705310111
12058.976563,440.289065,123209006,1,20,23,209,6,4,NO,68,68,0,56,12,58,150,4,13,12,20,88,17,123209,123,-34.8884267238,-56.1507833747,577598.4528732523,6139000.932199252
20736.937500,674.985913,123109009,1,20,23,109,9,4,NO,101,101,0,91,10,97,260,5,16,26,46,130,42,123109,123,-34.889146437,-56.1536319058,577337.4829969757,6138923.320330675
15500.921875,540.632078,123208006,1,20,23,208,6,4,NO,75,75,0,71,4,74,225,5,19,16,46,119,25,123208,123,-34.8888478319,-56.1553900643,577177.1052000705,6138957.791294474
17956.235428,565.707821,123110003,1,20,23,110,3,4,NO,152,152,0,129,23,131,283,5,19,18,28,153,65,123110,123,-34.8887004246,-56.1488555608,577774.3563731512,6138969.083970949
17963.452980,551.829263,123105003,1,20,23,105,3,4,NO,133,133,0,106,27,117,210,5,8,11,28,134,29,123105,123,-34.8888946369,-56.1646362608,576332.1601649224,6138959.686245274
14396.929688,487.903779,123205007,1,20,23,205,7,4,NO,104,102,2,90,12,93,306,5,21,22,55,176,32,123205,123,-34.8888883038,-56.1618520809,576586.5794548626,6138958.26320573
18923.195313,568.846273,123207001,1,20,23,207,1,4,NO,27,27,0,25,2,25,47,2,0,2,1,21,23,123207,123,-34.8890179932,-56.1591677005,576831.7527196038,6138941.8249972
13031.867188,464.997345,123209005,1,20,23,209,5,4,NO,137,137,0,127,10,134,345,5,40,34,43,183,45,123209,123,-34.8888657466,-56.1520910524,577478.5466546445,6138953.257605434
6925.015625,446.565777,123208007,1,20,23,208,7,4,NO,91,91,0,85,6,85,227,5,14,21,45,112,35,123208,123,-34.8891085244,-56.1548132413,577229.5703811161,6138928.436310919
5304.406250,427.976689,123208501,1,20,23,208,501,,,,,,,,,,,,,,,,123208,123,-34.8892573253,-56.1545012043,577257.9444159194,6138911.693875562
13768.625000,473.079378,123105005,1,20,23,105,5,4,NO,85,85,0,73,12,73,180,4,7,18,21,98,36,123105,123,-34.8893435351,-56.1635928506,576427.0894213881,6138909.108521763
13127.011046,460.801900,123209007,1,20,23,209,7,4,NO,149,149,0,139,10,146,311,5,11,21,54,160,65,123209,123,-34.8892902219,-56.1503497332,577637.2662267273,6138904.835588386
16852.218750,532.759226,123207003,1,20,23,207,3,4,NO,107,104,3,90,14,92,239,5,8,19,49,117,46,123207,123,-34.8894525793,-56.1581250288,576926.6250163643,6138892.82979056
36274.914063,899.855989,123205010,1,20,23,205,10,4,NO,102,101,1,93,8,135,277,5,6,19,70,115,67,123205,123,-34.8903967613,-56.1617070258,576598.4342438312,6138790.866889249
14128.228114,478.246266,123209008,1,20,23,209,8,4,NO,109,109,0,96,13,102,215,5,13,12,32,106,52,123209,123,-34.8896994156,-56.1515964434,577522.9601019743,6138860.422317352
14982.960938,506.778960,123108003,1,20,23,108,3,4,NO,176,176,0,157,19,160,355,5,19,25,57,198,56,123108,123,-34.8898542548,-56.1571327655,577016.920851064,6138847.522077387
13533.382813,467.237765,123205008,1,20,23,205,8,4,NO,57,57,0,51,6,53,147,4,7,19,22,70,29,123205,123,-34.8898827463,-56.1626669931,576511.1922740105,6138848.604039897
12411.265625,464.929382,123208004,1,20,23,208,4,4,NO,75,75,0,60,15,61,164,4,9,16,23,87,29,123208,123,-34.8901921023,-56.156214633,577100.5016074652,6138809.348947829
27372.687500,759.551097,123109010,1,20,23,109,10,4,NO,325,325,0,273,52,291,610,6,29,32,96,330,123,123109,123,-34.8902753306,-56.153655294,577334.2879631806,6138798.145902341
35273.265625,844.326709,123205011,1,20,23,205,11,4,NO,201,200,1,170,30,180,402,5,17,21,55,180,129,123205,123,-34.8910419219,-56.160759834,576684.3858886218,6138718.5948336525
1301.453125,170.500373,123207500,1,20,23,207,500,,,,,,,,,,,,,,,,123207,123,-34.8897237484,-56.1599294446,576761.4895318275,6138864.141978789
14869.507813,487.865414,123105004,1,20,23,105,4,4,NO,90,90,0,74,16,93,225,5,14,20,42,126,23,123105,123,-34.8901439927,-56.1645215408,576341.4873694978,6138821.04738403
2207.492516,249.311725,123003507,1,20,23,3,507,,,,,,,,,,,,,,,,123003,123,-34.8901526374,-56.1654984172,576252.2155118407,6138820.83286537
7375.453125,359.437649,123207002,1,20,23,207,2,4,NO,104,104,0,89,15,90,178,4,8,12,15,94,49,123207,123,-34.8901832479,-56.1592927229,576819.2437497055,6138812.696071359
11079.056167,421.182787,123003001,1,20,23,3,1,2,NO,28,28,0,27,1,27,74,3,1,7,6,47,13,123003,123,-34.8902294421,-56.1661959871,576188.4028930819,6138812.846210065
5658.234375,371.019072,123208005,1,20,23,208,5,4,NO,102,102,0,87,15,89,179,4,11,15,19,108,26,123208,123,-34.8904531857,-56.1556161864,577154.9416779367,6138779.934370188
4561.120640,357.592649,123208500,1,20,23,208,500,,,,,,,,,,,,,,,,123208,123,-34.8905957448,-56.1552775711,577185.7498478979,6138763.863891685
20134.282479,580.448657,123108001,1,20,23,108,1,4,NO,144,144,0,125,19,128,285,5,14,21,42,156,52,123108,123,-34.8910835706,-56.1584534174,576895.097918364,6138712.207694439
10554.976563,410.891923,123205009,1,20,23,205,9,4,NO,41,41,0,35,6,37,105,4,2,14,20,53,16,123205,123,-34.8907516381,-56.1633878684,576444.5158851736,6138752.79584546
16021.638778,608.739387,123108002,1,20,23,108,2,4,NO,161,161,0,134,27,141,317,5,23,20,48,178,48,123108,123,-34.8909847296,-56.157117462,577017.2642170208,6138722.142494066
9989.281250,438.510491,123004001,1,20,23,4,1,4,NO,73,73,0,62,11,66,145,4,6,10,15,83,31,123004,123,-34.8909992526,-56.1648899943,576307.0284283031,6138726.481301373
2390.187500,282.086025,123003500,1,20,23,3,500,,,,,,,,,,,,,,,,123003,123,-34.8911575935,-56.1653803028,576262.0797358687,6138709.295007804
12789.119641,453.069703,123003004,1,20,23,3,4,2,NO,110,110,0,97,13,105,243,5,16,19,41,118,49,123003,123,-34.8912272076,-56.1660669903,576199.2689031964,6138702.0975827025
7937.899460,382.719255,123003003,1,20,23,3,3,2,NO,44,44,0,39,5,47,107,4,7,9,18,58,15,123003,123,-2.85878933921e+12,71.3220287751,192426704.8762371,6138723.594664515
3815.935351,297.804856,123003002,1,20,23,3,2,2,NO,15,14,1,14,0,14,61,3,12,12,8,24,5,123003,123,-2.8587895829e+12,-136.155431114,192426619.63563007,6138719.9308472
24929.892670,682.961230,123205012,1,20,23,205,12,4,NO,96,96,0,85,11,94,239,5,12,14,66,109,38,123205,123,-34.8918918879,-56.1599861156,576754.2945129827,6138623.742307325
10115.078125,402.490056,123004003,1,20,23,4,3,4,NO,96,96,0,84,12,94,211,5,11,19,24,122,35,123004,123,-34.8915087335,-56.1640191377,576386.1321260161,6138669.316875064
872.234375,145.210038,123004002,1,20,23,4,2,,,,,,,,,,,,,,,,123004,123,-34.8918114039,-56.1650517596,576291.4961481562,6138636.538319428
10978.132813,419.382524,123004011,1,20,23,4,11,4,NO,102,101,1,89,12,93,237,5,10,19,42,108,58,123004,123,-34.8920368271,-56.163067833,576472.5685164643,6138610.026206276
9652.375000,390.293080,123004004,1,20,23,4,4,4,NO,106,106,0,80,26,80,172,4,11,6,27,94,34,123004,123,-34.8922672195,-56.1646152195,576330.9633686193,6138585.656505087
2160.171875,267.765416,123003501,1,20,23,3,501,,,,,,,,,,,,,,,,123003,123,-34.8922167859,-56.1652517956,576272.8431796975,6138591.734497695
12693.468750,450.020188,123003006,1,20,23,3,6,2,NO,130,130,0,85,45,88,174,4,5,5,38,95,31,123003,123,-34.8922958563,-56.1659379958,576210.0689350159,6138583.488101183
11913.203125,440.082280,123003005,1,20,23,3,5,2,NO,53,51,2,43,8,44,118,4,4,14,17,60,23,123003,123,-34.8923889354,-56.1670532011,576108.0818347238,6138574.013822768
16119.904951,507.019848,123102001,1,20,23,102,1,2,NO,98,98,0,89,9,91,207,5,13,10,42,105,37,123102,123,-34.8924906973,-56.1683023391,575993.8489825602,6138563.677147242
27549.335938,692.552615,123004009,1,20,23,4,9,4,NO,371,370,1,258,112,266,578,6,58,33,96,305,86,123004,123,-34.892961047,-56.1621622007,576554.463021119,6138506.839846411
11342.835938,428.710417,123004010,1,20,23,4,10,4,NO,135,135,0,121,14,124,287,5,6,32,43,156,50,123004,123,-34.8927957337,-56.1636831561,576415.6407478913,6138526.3343896195
15653.268925,522.882613,123004005,1,20,23,4,5,,,,,,,,,,,,,,,,123004,123,-34.8935075304,-56.1644172431,576347.905779724,6138447.95717599
1991.854190,248.458738,123003502,1,20,23,3,502,,,,,,,,,,,,,,,,123003,123,-34.8932286373,-56.1651422358,576281.9187647753,6138479.438407578
10440.046875,425.635214,123102005,1,20,23,102,5,2,NO,110,109,1,97,12,103,197,4,11,12,34,110,30,123102,123,-34.893560166,-56.1681199922,576009.5256636448,6138444.936493314
2661.648720,290.510689,123102004,1,20,23,102,4,2,NO,15,15,0,14,1,14,31,2,0,0,3,20,8,123102,123,-34.8931928247,-56.168522251,575973.1082668512,6138485.979257674
11712.149935,434.832490,123102003,1,20,23,102,3,2,NO,25,24,1,23,1,31,85,3,9,5,22,39,10,123102,123,-34.8935866259,-56.1695533197,575878.5338752404,6138443.089045128
12477.104576,449.234185,123102002,1,20,23,102,2,2,NO,23,23,0,22,1,22,58,3,3,5,6,35,9,123102,123,-34.8936852053,-56.1708595875,575759.0857998292,6138433.145694058
2056.836201,246.531890,123003503,1,20,23,3,503,,,,,,,,,,,,,,,,123003,123,-34.8941499485,-56.165050119,576289.4839864802,6138377.196340783
13598.250000,468.036384,123102008,1,20,23,102,8,2,NO,44,43,1,32,11,38,121,4,5,8,35,50,23,123102,123,-34.8944087224,-56.1680960368,576010.9328622567,6138350.814818148
12549.882813,448.453555,123202007,1,20,23,202,7,2,NO,63,61,2,54,7,63,144,4,10,12,25,70,27,123202,123,-34.8945149167,-56.1694281887,575889.1137117853,6138340.0483420985
13223.171875,461.218501,123202006,1,20,23,202,6,2,NO,81,80,1,65,15,70,171,4,6,15,28,87,35,123202,123,-34.894616767,-56.1707481696,575768.4109559801,6138329.752778547
3521.965167,521.053180,123004504,1,20,23,4,504,,,,,,,,,,,,,,,,123004,123,-34.894554581,-56.1639746223,576387.3801090439,6138331.503440767
1149.142018,156.567082,123003504,1,20,23,3,504,,,,,,,,,,,,,,,,123003,123,-34.8948765046,-56.1649786537,576295.3421346376,6138296.568013452
10556.140625,416.738544,123201013,1,20,23,201,13,2,NO,75,75,0,69,6,81,156,4,7,9,32,80,28,123201,123,-34.895264661,-56.1667795064,576130.4372389156,6138254.892603824
6928.320313,361.302615,123101012,1,20,23,101,12,2,NO,46,46,0,42,4,42,132,4,8,13,22,76,13,123101,123,-34.8951347773,-56.1680024334,576018.8166735705,6138270.2254852485
13325.398438,461.803926,123202010,1,20,23,202,10,2,NO,58,54,4,49,5,49,146,4,9,12,28,66,31,123202,123,-34.8954976252,-56.1693030716,575899.6419369619,6138230.9727834435
14119.109375,475.691495,123202009,1,20,23,202,9,2,NO,43,42,1,35,7,36,104,4,9,5,24,55,11,123202,123,-34.8955991283,-56.1706266672,575778.6106439085,6138220.718622594
14286.769436,589.245243,123201009,1,20,23,201,9,2,NO,408,408,0,309,99,331,569,6,23,16,137,327,66,123201,123,-34.8958660371,-56.1655277339,576244.2574137306,6138187.248639727
