GID,COD_RECORRIDO,NRO_SERIE,MATERIAL,CAPACIDAD,POINT,DEMANDA_POBLACION,DEMANDA
12915,D_DU_RM_CL_06,D_06_17,Metal,2400,"-34.863982832386064,-56.138645530988754",74.6053154305307,9.1912256085
12916,E_DU_RM_CL_11,E_11_107,Volúmen,0,"-34.87332017214043,-56.05170522421757",39.8192942623595,1
12919,E_DU_RM_CL_11,E_11_83,Metal,2400,"-34.871930686594865,-56.058559407496894",53.9263847867223,12.7157473735
12924,C_DU_RM_CL_04,C_04_39,Plastico,3200,"-34.85814683477565,-56.19269262867655",53.4708052441528,17.0987833475
12926,C_DU_RM_CL_04,C_04_79,Metal,2400,"-34.852096737442274,-56.1887959621366",64.8151470405069,10.5795376085
12927,C_DU_RM_CL_04,C_04_31,Metal,2400,"-34.854378526145986,-56.18586146705842",59.0825424320639,11.6060388989
12928,C_DU_RM_CL_04,22326,Metal,2400,"-34.85395702737044,-56.182881849805426",51.2878121893367,13.3699266247
12930,C_DU_RM_CL_04,C_04_62,Plastico,3200,"-34.8526623495832,-56.189777259238035",34.000643843335,26.8902470935
12931,C_DU_RM_CL_04,C_04_17,Metal,2400,"-34.85277038452529,-56.18302000390385",63.2963787308597,10.8333888836
12932,C_DU_RM_CL_04,C_04_20,Metal,2400,"-34.85442452383337,-56.18386982490051",118.685717100928,5.7775636569
12933,C_DU_RM_CL_04,C_04_61,Metal,2400,"-34.853654632126315,-56.189162751189464",43.375251446681,15.808883242
12934,C_DU_RM_CL_04,C_04_16,Metal,2400,"-34.852746167934846,-56.18253235771706",48.3079472364441,14.1946475672
12935,C_DU_RM_CL_04,C_04_14,Metal,2400,"-34.851375351878474,-56.184201371732854",33.7235510662573,20.3333950321
12936,C_DU_RM_CL_04,C_04_15,Plastico,3200,"-34.85190952973763,-56.183533912573026",39.307233485797,23.2599863487
12937,D_DU_RM_CL_06,D_06_53,Metal,2400,"-34.86590921518699,-56.14416850047505",131.713812872199,5.2060924421
12941,C_DU_RM_CL_04,C_04_25,Metal,2400,"-34.85829489550949,-56.18486660910874",64.6277047065448,10.6102218674
12942,C_DU_RM_CL_04,C_04_26,Metal,2400,"-34.85760509143224,-56.18472060624279",71.1085916916613,9.643198795
12943,C_DU_RM_CL_04,C_04_13,Plastico,3200,"-34.85120324448625,-56.1845937221465",24.8804651863591,36.7471310298
12945,C_DU_RM_CL_04,C_08008207,Volúmen,0,"-34.851692452504636,-56.18709505538759",61.5079339708759,1
12946,C_DU_RM_CL_04,C_04_57,Metal,2400,"-34.85656733608488,-56.18943881646548",60.2558818868546,11.3800389977
12947,C_DU_RM_CL_04,21635,Metal,2400,"-34.853959154222665,-56.18736953189238",104.44530757268,6.5652952885
12948,C_DU_RM_CL_04,C_04_48,Metal,2400,"-34.857308339987235,-56.19158541181914",86.7866775168304,7.9011468734
12949,C_DU_RM_CL_04,C_04_51,Metal,2400,"-34.85539240464946,-56.19226947637147",40.6439327032575,16.8712582692
12951,D_DU_RM_CL_06,D_06_29,Metal,2400,"-34.8702209907041,-56.14172473424914",81.1375734233627,8.4512545395
12952,E_DU_RM_CL_11,E_11_11,Metal,2400,"-34.876763385777664,-56.06903033601576",55.1492672360569,12.4337877923
12954,G_DU_RM_CL_06,G_06_67,Metal,2400,"-34.8131920972363,-56.21122575529672",75.1289312478211,9.1271667828
12956,C_DU_RM_CL_04,26118,Metal,2400,"-34.85099496968241,-56.18643974736672",106.500746967346,6.4385866319
12957,C_DU_RM_CL_04,C_04_32,Metal,2400,"-34.85609362919919,-56.18548408182574",101.00069600606,6.7892035682
12958,C_DU_RM_CL_04,2313,Metal,2400,"-34.85377158061646,-56.18457203938247",76.4057721126807,8.9746398309
12959,C_DU_RM_CL_04,C_04_63,Plastico,3200,"-34.852858731336816,-56.1904489858999",80.4252956291227,11.3681361956
12960,C_DU_RM_CL_04,C_04_64,Plastico,3200,"-34.851228645892576,-56.192000256822105",122.712876366159,7.4506094337
12961,C_DU_RM_CL_04,C_04_27,Volúmen,0,"-34.85802238845097,-56.18634666208788",40.8066716935313,1
12962,C_DU_RM_CL_04,C_04_28,Plastico,3200,"-34.856849913522865,-56.18682171217985",75.9783453288989,12.0335038928
12963,C_DU_RM_CL_04,C_04_12,Plastico,3200,"-34.85211851484299,-56.18495259734139",40.8786544538456,22.3658465892
12964,C_DU_RM_CL_04,C_04_18,Metal,2400,"-34.85387692615361,-56.182386569970774",44.5526849185674,15.3910878091
12965,C_DU_RM_CL_04,C_04_33,Metal,2400,"-34.85723473610382,-56.1860749399255",78.8337934895513,8.6982276935
12969,E_DU_RM_CL_07,E_07_28,Metal,2400,"-34.87902110731511,-56.10434460180591",52.5350576489114,13.0525084848
12971,E_DU_RM_CL_07,E_07_23,Plastico,3200,"-34.882196648048705,-56.11058169650459",51.0396733877669,17.9132359907
12972,E_DU_RM_CL_07,E_07_95,Volúmen,0,"-34.88385853746751,-56.10592409529571",120.43182279169,1
12976,C_DU_RM_CL_04,C_04_92,Metal,2400,"-34.850315549596885,-56.187241058206254",95.8186294726776,7.1563775175
12978,C_DU_RM_CL_04,C_04_85,Metal,2400,"-34.849310156538294,-56.19080762622283",75.5267425341017,9.0790925533
12980,C_DU_RM_CL_04,C_04_19,Plastico,3200,"-34.854238406517794,-56.18270500949371",38.5626779345986,23.7090825444
12983,C_DU_RM_CL_04,C_04_29,Plastico,3200,"-34.856329635710146,-56.18661996286671",99.7789729266077,9.1631100969
12984,C_DU_RM_CL_04,C_04_22,Volúmen,0,"-34.855267412225096,-56.185146031357206",62.296525764379,1
12986,C_DU_RM_CL_04,C_04_58,Plastico,3200,"-34.85681614626354,-56.18857446918485",48.6839994182404,18.7800042152
12987,C_DU_RM_CL_04,C_04_47,Plastico,3200,"-34.85744733147691,-56.19029828604058",128.803981299037,7.0982721579
12989,C_DU_RM_CL_04,C_04_49,Plastico,3200,"-34.858014933259554,-56.19316056337231",55.8986015072095,16.3561464801
12993,E_DU_RM_CL_02,40689,Metal,2400,"-34.87776548216398,-56.13239272341977",241.764917713152,2.8362853147
12994,E_DU_RM_CL_02,19985,Metal,2400,"-34.87615902321197,-56.13569567175883",189.377897533229,3.6208781207
12997,C_DU_RM_CL_05,C_05_54,Metal,2400,"-34.85807900096572,-56.18195219524316",72.4326453258658,9.4669231343
13002,E_DU_RM_CL_03,25838,Metal,2400,"-34.88649949884346,-56.11238111317408",92.8453979670671,7.3855495343
13003,E_DU_RM_CL_03,40144,Metal,2400,"-34.8863182780462,-56.123653608518445",140.253935865617,4.889091215
13004,E_DU_RM_CL_03,724,Metal,2400,"-34.88555340500373,-56.12328990958864",65.5015350742876,10.4686750461
13008,C_DU_RM_CL_05,C_05_31,Metal,2400,"-34.859626459494805,-56.175140768603605",90.8031808944314,7.5516548975
13010,E_DU_RM_CL_03,32796,Metal,2400,"-34.88712346085786,-56.11238011379526",30.9102534770253,22.1840395526
13011,E_DU_RM_CL_03,21443,Metal,2400,"-34.88570692777188,-56.11841072323914",93.3349940420655,7.3468080515
13014,E_DU_RM_CL_03,897,Metal,2400,"-34.88594689582495,-56.1134425696787",121.56595516277,5.6406769872
13015,E_DU_RM_CL_03,32201,Plastico,3200,"-34.88583128626183,-56.115815372152625",118.100346605513,7.7416006012
13017,E_DU_RM_CL_03,8008527,Metal,2400,"-34.884923744483565,-56.12420911745921",69.6658512367514,9.8429039987
13019,E_DU_RM_CL_03,4704,Metal,2400,"-34.88568693105756,-56.11906679561428",66.9383900877628,10.2439614221
13020,E_DU_RM_CL_03,25173,Plastico,3200,"-34.8825102210119,-56.12892801082137",83.9852529695039,10.8862649329
13022,C_DU_RM_CL_05,C_05_5,Metal,2400,"-34.86505935611948,-56.17452152597269",95.3551651228822,7.1911603827
13023,C_DU_RM_CL_05,C_05_10,Metal,2400,"-34.863159653316636,-56.175632423064954",81.7317902846355,8.3898111534
13024,C_DU_RM_CL_05,C_05_12,Metal,2400,"-34.86215628689972,-56.174086337380146",94.8158578940958,7.2320632956
13025,C_DU_RM_CL_05,C_05_42,Metal,2400,"-34.86104190627767,-56.18278808698218",103.550899844268,6.6220021916
13026,C_DU_RM_CL_05,C_05_74,Metal,2400,"-34.857442973451874,-56.18121679898593",79.6629478227668,8.6076940969
13028,C_DU_RM_CL_05,C_05_30,Plastico,3200,"-34.86052410040489,-56.175664207661505",130.745824426715,6.9928482863
13029,D_DU_RM_CL_06,D_06_28,Metal,2400,"-34.87073705975516,-56.14158316131035",107.791108209101,6.3615106766
13030,D_DU_RM_CL_06,D_06_52,Metal,2400,"-34.86635029864534,-56.14388268588755",77.3582461136997,8.8641395089
13032,D_DU_RM_CL_06,25007,Plastico,3200,"-34.86833880553511,-56.1378826115524",121.738262794271,7.5102576076
13033,D_DU_RM_CL_06,D_06_87,Metal,2400,"-34.85958394342756,-56.14815097978617",193.535099982962,3.543100377
13034,D_DU_RM_CL_06,D_06_86,Volúmen,0,"-34.85972296376725,-56.14804266490003",169.71234917719,1
13035,D_DU_RM_CL_06,D_06_68,Metal,2400,"-34.8628939008431,-56.142462928873215",135.078781362374,5.0764026652
13036,D_DU_RM_CL_06,D_06_67,Metal,2400,"-34.86220255143138,-56.142885825356956",140.467670305622,4.8816520145
13038,D_DU_RM_CL_06,D_06_81,Metal,2400,"-34.859760254305,-56.14564607263213",164.958849883599,4.1568808597
13039,D_DU_RM_CL_06,D_06_69,Metal,2400,"-34.86153178561627,-56.14121685551357",120.189864238376,5.7052588424
13040,E_DU_RM_CL_03,19440,Metal,2400,"-34.8826000407179,-56.12834010292867",82.1318396066213,8.3489459021
13042,E_DU_RM_CL_03,40099,Metal,2400,"-34.885902874465835,-56.11457488726625",121.508294750754,5.6433537078
13044,E_DU_RM_CL_03,120,Metal,2400,"-34.88528756696812,-56.11243656023647",97.2261249933588,7.0527781063
13046,E_DU_RM_CL_03,012)47,Plastico,3200,"-34.88713005600878,-56.11422735215632",42.7265362920131,21.3985451111
13049,E_DU_RM_CL_03,8008108,Metal,2400,"-34.88544991676748,-56.130539483525496",109.448627948026,6.2651702316
13050,E_DU_RM_CL_03,8008318,Metal,2400,"-34.88439698336304,-56.120104387021115",81.3356046712737,8.4306779114
13051,E_DU_RM_CL_03,21738,Metal,2400,"-34.88527441514175,-56.12049555631588",92.2450480219447,7.4336162257
13054,E_DU_RM_CL_03,69,Metal,2400,"-34.88377988762955,-56.12462927852703",196.451712236107,3.4904978832
13056,E_DU_RM_CL_03,_12807,Plastico,3200,"-34.885941966706106,-56.12597222083608",153.895071765508,5.9409681142
13057,E_DU_RM_CL_03,21729,Metal,2400,"-34.88650777037484,-56.12553016546561",95.224434431291,7.2010329052
13060,E_DU_RM_CL_03,21472,Metal,2400,"-34.88345724200954,-56.12844653147748",114.62886896433,5.9820383112
13061,E_DU_RM_CL_03,21314,Plastico,3200,"-34.88442912855815,-56.12758553480004",155.789432057558,5.8687274368
13063,E_DU_RM_CL_03,26138,Metal,2400,"-34.88557590554359,-56.12771349711338",144.9084423769,4.7320520079
13064,E_DU_RM_CL_03,25994,Metal,2400,"-34.88285684823412,-56.12736003820514",124.513414603851,5.5071518832
13067,E_DU_RM_CL_03,4830,Metal,2400,"-34.88684887407259,-56.11987424338901",42.4001016003618,16.1724679855
13069,E_DU_RM_CL_07,E_07_20,Metal,2400,"-34.879223545578995,-56.1053764989842",64.2019264898422,10.6805873781
13070,D_DU_RM_CL_07,D_07_72,Metal,2400,"-34.877950737091595,-56.14987848060853",49.0971951956442,13.9664655584
13072,D_DU_RM_CL_07,D_07_62,Metal,2400,"-34.878756421764194,-56.151136473730965",160.385507938235,4.2754130004
13077,E_DU_RM_CL_02,40599,Metal,2400,"-34.87558928866537,-56.13673866302207",65.4399995197363,10.4785191129
13078,E_DU_RM_CL_02,2873,Metal,2400,"-34.873653008093356,-56.13535976972135",103.394341823015,6.632029119
13080,E_DU_RM_CL_02,40443,Volúmen,0,"-34.88024491220468,-56.141423636923484",116.994100319589,1
13082,E_DU_RM_CL_03,40179,Metal,2400,"-34.88474563801132,-56.13043158665711",167.080649866371,4.1040915645
13083,E_DU_RM_CL_03,21333,Metal,2400,"-34.886399213424106,-56.1209820510847",94.4006306534192,7.2638739908
13084,E_DU_RM_CL_03,8008082,Metal,2400,"-34.883836722165626,-56.121552541228766",52.2280502215422,13.1292338658
13085,E_DU_RM_CL_03,22312,Metal,2400,"-34.88312273519329,-56.125322124385576",103.267323467946,6.6401864858
13086,E_DU_RM_CL_03,40145,Metal,2400,"-34.887139373627804,-56.11310854745949",23.5001132095625,29.1791907383
13087,E_DU_RM_CL_03,21673,Metal,2400,"-34.887045088503385,-56.11891390721956",52.1690075693069,13.1440929714
13088,C_DU_RM_CL_04,C_04_80,Metal,2400,"-34.851783320010554,-56.189420728356296",32.9543340961191,20.8080152284
13090,D_DU_RM_CL_04,D_04_80,Metal,2400,"-34.85890640442871,-56.17241553604274",125.70696344491,5.4548631748
13091,D_DU_RM_CL_07,D_07_65,Metal,2400,"-34.87999122920796,-56.15458513205907",40.9515036327354,16.7445447636
13092,E_DU_RM_CL_02,E_02_80,Metal,2400,"-34.877940430820544,-56.12598800901849",77.0033090720346,8.904997642
13093,E_DU_RM_CL_02,28171,Metal,2400,"-34.875094749975695,-56.123560342325845",124.850453305669,5.4922851104
13095,E_DU_RM_CL_02,8002604,Metal,2400,"-34.874207483635026,-56.12393046259665",71.5336010065777,9.5859047506
13096,E_DU_RM_CL_02,E_02_83,Metal,2400,"-34.87426867585591,-56.12509484678072",62.6628839277185,10.9429097854
13098,E_DU_RM_CL_02,E_02_82,Metal,2400,"-34.87524666461024,-56.124906814972725",143.730172207809,4.7708443897
13099,E_DU_RM_CL_02,E_02_77,Volúmen,0,"-34.880188303317446,-56.12614771834229",254.327491123592,1
13102,E_DU_RM_CL_02,E_02_74,Metal,2400,"-34.877055724916005,-56.1267983616746",66.8473846060559,10.2579074672
13105,E_DU_RM_CL_02,8008598,Metal,2400,"-34.87837565939286,-56.13285353753529",172.131823017907,3.9836578367
13107,E_DU_RM_CL_02,22272,Metal,2400,"-34.87176151181748,-56.134825548186534",100.576428396224,6.8178428748
13114,E_DU_RM_CL_02,4573,Metal,2400,"-34.87536385693972,-56.13165930002928",55.4556121524186,12.3651017291
13115,E_DU_RM_CL_02,E_02_9,Metal,2400,"-34.87947821517183,-56.14202471722771",173.054190150414,3.9624252098
13117,E_DU_RM_CL_07,E_07_17,Volúmen,0,"-34.876414659828015,-56.10646005808384",16.2417537414746,1
13118,C_DU_RM_CL_05,C_05_3,Plastico,3200,"-34.863106484666886,-56.17069495840467",114.76823994905,7.966365213
13119,E_DU_RM_CL_02,19476,Metal,2400,"-34.87835020972392,-56.14259896608632",136.132743527825,5.037100318
13120,E_DU_RM_CL_02,8002606,Metal,2400,"-34,87872850932257,-56,1414638641368",177.6141156435093,3.8606970129
13121,E_DU_RM_CL_02,25519,Plastico,3200,"-34.87729597012374,-56.14388500393123",127.404456039091,7.1762459706
13122,E_DU_RM_CL_02,25471,Metal,2400,"-34.877806921558914,-56.14177508994587",42.1822123983135,16.2560057125
13123,E_DU_RM_CL_02,32230,Metal,2400,"-34.8771383250279,-56.140418714070485",137.480579935946,4.9877174364
13124,E_DU_RM_CL_02,8008490,Volúmen,0,"-34.87464497456669,-56.13833638517559",88.8038241154856,1
13126,E_DU_RM_CL_02,E_02_13,Metal,2400,"-34.877927772502744,-56.14336008621376",180.506180366942,3.7988410387
13128,E_DU_RM_CL_02,E_02_71,Metal,2400,"-34.87596898438529,-56.12956230321883",85.764891017497,7.9952796253
13130,E_DU_RM_CL_03,26244,Metal,2400,"-34.885939763342435,-56.13392907928323",113.631926816453,6.0345213262
13131,E_DU_RM_CL_02,28171,Metal,2400,"-34.87789636785617,-56.12813129409565",93.5009471013081,7.3337683411
13132,C_DU_RM_CL_06,C_06_12,Metal,2400,"-34.86417898336839,-56.17970317931218",123.11910712073,5.5695196444
13133,G_DU_RM_CL_02,G_02_46,Metal,2400,"-34.84678787935016,-56.20449697535646",247.630200652893,2.7691060457
13134,E_DU_RM_CL_03,E_03_92,Plastico,3200,"-34.885126869676284,-56.13640502720678",213.343297827462,4.2855141155
13137,E_DU_RM_CL_02,21542,Volúmen,0,"-34.87848898002484,-56.13492187560007",216.183323199955,1
13138,E_DU_RM_CL_02,2399,Metal,2400,"-34.87807672218961,-56.137889640655295",231.321656462474,2.9643324201
13139,E_DU_RM_CL_02,8002603,Plastico,3200,"-34.87808554957152,-56.134404340520994",216.881990319575,4.2155907595
13140,E_DU_RM_CL_02,12935,Plastico,3200,"-34.87869655835352,-56.13742458503425",122.025653389799,7.4925697088
13141,E_DU_RM_CL_02,32229,Metal,2400,"-34.87948119019527,-56.13793408215608",192.032202929353,3.5708296591
13142,E_DU_RM_CL_02,19486,Metal,2400,"-34.87848292875935,-56.13927541309453",175.302193537911,3.9116126951
13143,E_DU_RM_CL_02,19845,Plastico,3200,"-34.87708376727037,-56.14045579728511",137.152953711123,6.6661758974
13144,E_DU_RM_CL_02,2485,Metal,2400,"-34.8791636179513,-56.13578713922085",176.961753443668,3.8749293131
13146,E_DU_RM_CL_03,E_03_91,Volúmen,0,"-34.88571953668989,-56.13534114546983",67.7683772859777,1
13147,E_DU_RM_CL_11,E_11_8,Plastico,3200,"-34.87729205676673,-56.07331359726838",20.6252355191777,44.3284981369
13149,E_DU_RM_CL_11,E_11_9,Metal,2400,"-34.87823419401804,-56.07270121112696",40.5237030318789,16.9213135625
13151,E_DU_RM_CL_11,E_11_1,Volúmen,0,"-34.87003724092501,-56.0785919529324",41.9615455153842,1
13153,E_DU_RM_CL_11,E_11_13,Metal,2400,"-34.87824794277012,-56.06977953663748",39.641206438273,17.2980175763
13155,E_DU_RM_CL_02,8002604,Metal,2400,"-34.876502507813875,-56.12764305910433",75.9716076470681,9.0259283297
13156,E_DU_RM_CL_02,21637,Metal,2400,"-34.87573862202821,-56.138588655781405",11.7853706782109,58.1835144975
13157,E_DU_RM_CL_02,12940,Metal,2400,"-34.87521649116832,-56.12805713049091",99.8532347355581,6.867221553
13158,E_DU_RM_CL_11,E_11_2,Volúmen,0,"-34.87034868146885,-56.07241452236513",90.591677447115,1
13159,E_DU_RM_CL_11,E_11_24,Metal,2400,"-34.87329209908135,-56.072614473554765",62.6495236534374,10.9452434069
13162,E_DU_RM_CL_07,E_07_94,Metal,2400,"-34.88288565958823,-56.10687640779479",40.5860084482288,16.895336889
13163,E_DU_RM_CL_07,E_07_56,Volúmen,0,"-34.8766628602574,-56.104114950149615",69.1496532493572,1
13166,D_DU_RM_CL_04,D_04_3,Metal,2400,"-34.86404531311091,-56.16765580313507",52.2446798700504,13.1250547887
13168,E_DU_RM_CL_15,E_15_28,Metal,2400,"-34.886125928896334,-56.0638101241112",15.1746323625798,45.1881976004
13169,E_DU_RM_CL_15,E_15_37,Metal,2400,"-34.88032310864454,-56.0647694146155",41.7842861272626,16.4108173016
13170,E_DU_RM_CL_15,E_15_18,Volúmen,0,"-34.88590957453505,-56.04566174830989",33.3737800264189,1
13171,E_DU_RM_CL_15,E_15_72,Metal,2400,"-34.87872778722801,-56.056605883097866",14.4511076637354,47.4506385026
13172,E_DU_RM_CL_15,E_15_75,Volúmen,0,"-34.87982210933583,-56.054544429408274",42.4264238097682,1
13173,E_DU_RM_CL_15,E_15_90,Metal,2400,"-34.88376757810473,-56.050981451986694",22.6744355778501,30.241735604
13174,E_DU_RM_CL_15,E_15_69,Metal,2400,"-34.881302703229174,-56.055823176560324",33.8029354014797,20.2856431718
13175,E_DU_RM_CL_15,E_15_12,Metal,2400,"-34.88726883917542,-56.05108748610624",24.9225821011936,27.5137737707
13176,E_DU_RM_CL_15,E_15_88,Volúmen,0,"-34.885364990002074,-56.050015030453075",36.1326363513047,1
13177,E_DU_RM_CL_15,E_15_87,Metal,2400,"-34.88512658152336,-56.050729493139926",21.8470253480304,31.3870778649
13178,E_DU_RM_CL_15,E_15_15,Metal,2400,"-34.88633496511237,-56.049429393660944",52.6419223329828,13.0260115004
13180,E_DU_RM_CL_15,E_15_89,Volúmen,0,"-34.885848036258416,-56.050816273717544",34.4751077636039,1
13182,E_DU_RM_CL_15,E_15_86,Metal,2400,"-34.88438979127342,-56.051832699783894",39.4121944756466,17.3985309582
13183,E_DU_RM_CL_15,E_15_95,Metal,2400,"-34.88413251062423,-56.04841292654877",51.243439738529,13.3815038415
13185,E_DU_RM_CL_15,E_15_63,Metal,2400,"-34.88042016345554,-56.05517048538587",26.3833026191604,25.9904643332
13186,E_DU_RM_CL_15,E_15_71,Metal,2400,"-34.87939843361785,-56.05677121214858",23.3943347085396,29.3111257173
13188,E_DU_RM_CL_15,E_15_42,Volúmen,0,"-34.88192236954758,-56.059238728692954",39.5288179706134,1
13189,E_DU_RM_CL_15,E_15_34,Volúmen,0,"-34.88263833042183,-56.062266352352566",65.8873997028613,1
13190,E_DU_RM_CL_15,E_15_43,Plastico,3200,"-34.88052979055596,-56.06007221484679",53.7394925180415,17.0132926726
13192,E_DU_RM_CL_15,E_15_38,Plastico,3200,"-34.87988525979155,-56.064059894163506",60.9198956540493,15.0079986919
13193,E_DU_RM_CL_15,E_15_19,Metal,2400,"-34.8871023056133,-56.04643644131158",34.1276620106368,20.0926241446
13195,E_DU_RM_CL_15,E_15_26,Metal,2400,"-34.884266083574445,-56.05399668190779",34.5330885910472,19.8567320124
13196,E_DU_RM_CL_15,E_15_17,Metal,2400,"-34.88621659505256,-56.04708428605839",43.3193581925529,15.8292808187
13199,E_DU_RM_CL_15,E_15_98,Metal,2400,"-34.88089542051678,-56.050090913059755",30.5471188673023,22.4477564871
13200,E_DU_RM_CL_15,E_15_84,Volúmen,0,"-34.88043778786898,-56.052258377287025",25.9280555359613,1
13201,E_DU_RM_CL_15,E_15_100,Metal,2400,"-34.882013042769934,-56.05218053239434",36.2568594468641,18.9126773851
13202,E_DU_RM_CL_15,E_15_10,Metal,2400,"-34.884720287918846,-56.05290694865553",47.1318497260301,14.5488515664
13204,E_DU_RM_CL_15,E_15_82,Metal,2400,"-34.87905490909981,-56.05002516860265",31.1472408257801,22.0152497472
13205,E_DU_RM_CL_15,E_15_76,Metal,2400,"-34.87819832439576,-56.053851364826656",40.0745331538729,17.1109737718
13206,E_DU_RM_CL_15,E_15_53,Metal,2400,"-34.88049367608306,-56.057720280912164",76.1228960499377,9.0079899911
13207,E_DU_RM_CL_15,E_15_49,Metal,2400,"-34.877767580297835,-56.06065505888602",44.0932804679931,15.5514463527
13208,E_DU_RM_CL_15,E_15_40,Plastico,3200,"-34.88110089271191,-56.06155970748641",67.5816466015937,13.5286096191
13209,E_DU_RM_CL_15,E_15_9,Metal,2400,"-34.88465800037459,-56.055613135197056",65.9301691268833,10.4006146927
13210,E_DU_RM_CL_15,E_15_46,Plastico,3200,"-34.87908785899247,-56.06205250740539",66.9335230423391,13.6596084104
13211,E_DU_RM_CL_15,E_15_47,Metal,2400,"-34.87859415826365,-56.06392419527902",117.939890008748,5.8140997559
13212,E_DU_RM_CL_15,E_15_44,Metal,2400,"-34.87970502446544,-56.060981056162575",75.0481794201958,9.1369876127
13213,E_DU_RM_CL_15,E_15_55,Metal,2400,"-34.882411255912125,-56.0567558034888",100.194530037808,6.8438295529
13214,E_DU_RM_CL_15,E_15_51,Metal,2400,"-34.87863191722837,-56.05866777848955",82.9852794684037,8.263083406
