cx,cy
570086.0690898862,6140998.358868694
569940.8850425305,6141000.224021156
570233.1257440363,6140996.999138223
570377.5593543774,6140997.899200385
569438.5863297598,6140945.072751925
569578.084354312,6140935.439831952
569723.6966116739,6140933.006148731
569868.9046989017,6140929.548783734
570160.901110737,6140927.978255592
570012.119242245,6140926.535431346
570293.830060793,6140944.784780874
570330.4769815151,6140908.220000498
569516.9407071606,6140884.842993478
569643.6051617266,6140860.515515256
569922.317287996,6140874.538488358
570205.2871474855,6140871.248344633
569490.3843415718,6140840.400827556
570238.4252956825,6140830.600908801
569728.6993752961,6140816.990471622
569863.7960866365,6140824.898260587
569575.237133873,6140782.953264844
569883.7828315654,6140766.854382917
569838.7598347402,6140786.413009301
569727.4497851941,6140769.037179911
569647.0184525889,6140714.178017337
569500.3512536432,6140715.636316117
569792.8065163826,6140712.746151054
569718.2269529058,6140640.17396893
569572.2754249271,6140641.424172561
569499.44003337,6140571.179749727
569643.5562936937,6140567.756074738
569527.9013335115,2050922345.7332387
569798.0029475954,6140863.87958684
572942.5648787,6142589.7380489325
572968.3666003465,6142697.695525815
569880.2266602027,6142925.339088708
574073.0872236772,6142436.836853461
571409.4565420559,2050676265.1678517
570069.7759346262,6140877.569281943
570060.2705983132,6140831.132824098
569962.5479443446,6140850.84074315
569946.2919360556,6140812.915381475
572774.7794448029,2051543669.0900798
576777.632359888,6138556.696502001
576782.0892973925,6138523.1282568
576783.9854036935,6138437.79357731
576621.9552746832,6138458.753600177
576703.2018384265,6138447.92813012
576622.8643603865,6138377.702140242
576513.49841501,6138330.396940045
576779.1250181429,2050171827.459446
576422.5155835007,6138211.837629571
576585.3102355433,6138272.246422444
576558.1114358811,6138138.892871101
576306.4292757605,6138174.605397465
576261.9590806033,6138047.290457347
576570.3036286226,6138073.672827923
576312.9902728053,6138099.97895545
576729.8785525349,6138038.685725689
576317.5357479914,6138039.730541516
576491.9209266563,6137878.6715250965
576672.9224720802,6137945.075494455
576846.1101408708,6137946.625166
576372.0634741854,6138024.923067831
576323.4796550967,6137971.002085538
576268.3309384581,6137911.660602263
576926.7232040858,6137878.428059585
576165.7100160414,6137885.443315662
576799.5567629242,6137864.944783864
576329.8653114822,6137895.411841265
576651.8200416821,6137839.87723519
576029.3690831751,6137846.922925497
576859.0259893582,6137734.192535797
576739.1660944934,6137770.253888835
576054.3423713472,6137777.8618684625
576337.8376949519,6137797.604536305
576275.5311754593,6137793.071169704
576935.6910386754,6137760.657760136
576170.0402365336,6137785.195301202
575932.7312514626,6137728.746894234
576556.7536972219,6137685.398122057
576672.7731104163,6137651.49952585
576430.8975975339,6137692.210271517
576347.0685424556,6137684.514279666
576284.8983107405,6137680.424457868
576179.4683002563,6137672.807598775
576950.5674963327,6137651.253451565
576065.3716292164,6137664.720001333
575955.634913352,6137646.816009039
576800.1745893793,6137589.3388592675
577013.8376083337,6137605.609871939
576922.7803256799,6137541.127328925
576497.2939656944,6137533.025434532
576412.05793406,6137561.176288176
576357.9555371723,6137551.565401375
576297.1811496535,6137560.893614615
576188.5603757446,6137561.541508988
576074.0142396076,6137554.317654171
576604.0991016765,6137505.074820038
575958.8437247796,6137546.6143868845
577020.6348207298,6137510.125471554
576744.5069263295,6137457.77437085
576298.2542106626,6137458.042521013
576196.9161782624,6137456.623868926
576898.6379558786,6137428.999324801
576082.3096660152,6137448.236974411
575967.5546267969,6137439.569079166
576370.6209964275,2049898309.7296913
576401.1452616114,2049825306.24252
577028.8601906402,6137415.299555253
576374.8446678447,2049898211.4852653
576309.5963768808,6137369.738462015
576567.7383735061,6137292.4767964175
576645.8702890549,6137319.2383643305
576204.9874055849,6137360.613568771
576090.3128439261,6137350.68588838
576752.5501364057,6137315.421952521
575975.8820702301,6137341.043387999
577135.9409745467,6137355.932334186
577032.5791314739,6137319.5152371405
576880.5532789584,6137316.63777229
577210.5436723469,2049814680.411313
576380.7872944116,6137273.093876406
576317.6045763671,6137268.495829742
576213.3341643662,6137259.289460176
576098.5022671787,6137248.925504251
575984.8156053422,6137239.196866033
577118.8899059048,6137217.6870759
577003.7703684102,6137209.314033721
576858.8063856111,6137200.257247632
576731.7827061481,6137189.930548174
576625.571696215,6137180.690797181
577353.0007959045,6137141.850019027
576521.2463252795,6137167.06673015
576395.4930809719,2049793075.7173243
576326.664531323,6137154.983479597
577210.5436745244,2049814445.9849722
576222.7505288898,6137145.711109257
576107.5975327098,6137135.365944876
577450.7107184543,6137104.141989637
575994.0545587878,6137125.677291022
577145.6113540226,6137099.973722984
577041.9187622555,6137094.306172268
576944.4911748825,6137081.385296574
576835.5956420752,6137078.678875015
576713.1189688256,6137068.872481827
576611.3639760127,6137061.556277531
576413.4205526528,2049792625.9697878
576398.8050987528,2049792903.564353
576336.7107126593,6137036.215325683
576232.4698749661,6137027.647740405
576467.3424883401,6137020.687974209
577520.022630695,6136999.145769519
576117.0805689971,6137017.7413500035
577398.843011676,6137003.92673368
576003.7154349984,6137008.394245704
577289.1454643045,6136998.0046076765
577171.5927829049,6136986.304979897
576992.7482333516,6136971.7282731915
576818.8615160353,6136963.242615034
576570.7022527594,6137000.903447772
576700.5554561616,6136980.504050573
576595.9995635471,6136935.468609277
576481.8082060708,6136934.6561608855
576409.662861187,6136926.872110147
576346.9108008188,6136921.223621692
576691.1108612906,6136879.857952617
577611.98802275,6136888.116437714
577449.299803025,6136920.040100045
576241.8733757333,6136913.02834467
577336.4736262357,6136880.955702509
576156.8884431133,6136906.511974071
576093.5505355059,6136900.951290937
577244.0333488297,6136846.0112031745
576012.820711766,6136894.961952387
577168.0986988905,6136850.915457573
576770.0902906673,6136843.236569739
577070.9661655338,6136865.508480547
576952.5156883246,6136884.806112027
577503.1788902212,6136856.540365512
576857.5275862708,6136812.535047577
576586.9449673941,6136815.997526944
577653.0715266735,6136811.655893687
577698.8223659216,6136790.5552395
576473.6325672984,6136816.625463615
576432.3367611706,6136695.851239157
577427.8314240453,6136807.245527507
577548.8271329546,6136798.493201633
576357.6184233987,6136800.317236202
576939.1419997194,6136802.731711237
576979.7624425895,6136834.726297904
576251.7756276716,6136792.870409565
576167.3863679,6136786.97998009
576103.7445676515,6136781.684788596
576021.8371631112,6136775.7534005195
577109.1255660485,6136764.668495996
577386.3643601463,6136716.49878308
577593.0287986633,6136745.688226953
576992.0911124127,6136758.412179433
577481.69074773,6136737.149079228
577744.8314251483,6136717.537233695
577286.5073396682,6136750.311008358
576888.2578420922,6136737.120026398
577033.2437996432,6136680.481131267
576732.8889291886,6136708.736126516
576825.3054283112,6136697.666423577
577626.3326086252,6136711.126847629
576673.1065708856,6136751.534953748
576616.3724569307,6136669.960965832
577263.1592674894,6136644.446593167
576941.2457149994,6136694.2364026625
576528.2093622488,6136641.800246607
577529.6656860866,6136676.899641171
576475.9256203392,6136726.004818255
577663.9798822366,6136655.530641538
576493.3319624857,6136569.682515335
576374.9949599829,6136633.261365612
576266.3494415482,6136653.818718936
577808.0183455648,6136637.572536025
576152.7769300187,6136673.909171575
576044.1043684696,6136693.953509862
577165.4935667559,6136548.095695074
576031.229459032,6136613.590630064
576868.8028219008,6136637.588058239
577587.4520875434,6136605.149161077
577459.7204851503,6136605.133114826
577727.6979388876,6136574.31766144
576736.957287646,6136625.622971861
576118.3465752276,6136592.5234576175
576948.8051537008,6136615.096720585
577872.5689541404,6136556.205439968
576178.1383483625,6136593.999055855
577064.7647228449,6136536.035596196
577515.7105658216,6136536.533753752
577394.8223620058,6136548.255443689
576869.7431989872,6136557.834496268
576748.0246247253,6136559.133855295
576249.3485290904,6136574.878439122
577654.2067125324,6136516.593305621
576635.433082654,6136507.271378712
576992.4277118024,6136517.380094707
577334.6390845799,6136499.323485725
577793.0520041027,6136491.564922051
577937.9832005219,6136474.803871307
576317.4821338346,6136530.245000808
576945.4442471177,6136473.52190782
576207.2698032929,6136529.017657018
576136.8877113224,6136508.352722291
576195.2517857356,6136499.422742676
576726.0153565081,6136499.712930146
577524.9651985649,2049566270.611127
577426.056559109,6136445.881204234
576043.2821880053,6136500.770011105
576756.5566084342,6136457.232828306
576288.8314695345,6136492.32811277
576880.9683406673,6136462.311402716
577723.7723706946,6136425.025150945
576422.5542156367,6136412.612195968
576450.0580741074,6136478.679027818
576562.4198436574,2049524410.783133
577859.2667587579,6136410.311668183
577236.1468677336,6136369.778594608
577060.5084758096,6136418.251167967
576341.6762979507,6136424.027188067
576384.2863133557,6136434.696542996
577991.4094025281,6136404.993561908
576267.3145951721,6136380.750609657
577524.965199268,2049565988.1394174
576864.4253421564,6136387.922806653
577645.7999215394,6136348.543888919
575913.0553437227,6136329.817695825
576595.4990883548,2049524321.720644
576456.0735299323,6136408.069176799
578007.8845720359,6136323.675965763
577354.0023687285,6136358.55903041
577794.8540528788,6136336.74674159
577918.8435285334,6136336.469827859
577020.9858255098,6136328.924657858
576756.123994757,6136347.136074127
576577.6113126572,2049523996.8772473
577544.5864895557,6136297.4824414905
577402.701446094,6136281.501198477
576465.136037969,6136294.853127365
577200.9628455125,6136255.50201084
577718.6615764265,6136249.8676728
576844.0694153626,6136334.862295683
577855.1787696733,6136261.242254846
576384.4075306089,6136268.579985927
576884.0374626826,6136273.8630936
576249.8741172801,6136270.28552089
576769.8084144751,6136265.964351629
576987.2991471515,6136261.186300525
577504.2128985956,6136178.100567433
577609.8471953088,6136212.530303169
577848.9551991901,6136126.648885624
577062.311975631,6136257.686247589
576489.3157744292,6136256.168705539
577739.7451929683,2049453890.0582802
577378.4305299948,6136190.964339814
576544.8196681044,6136167.069974918
577124.104279495,6136188.393127831
577012.0168706626,6136185.798436021
576894.6201807495,6136175.595917199
576463.956887882,6136078.477683142
576777.3976893766,6136165.073429459
576307.1753085059,6136189.531961971
577221.4523008135,6136176.06413084
576672.0036224745,6136167.562108329
576416.2763315102,6136169.487377904
577651.4866528548,6136112.525312228
577259.1221980627,6136108.441021545
576634.7179098821,6136130.599315328
576501.0772087366,6136130.096305441
576405.5409795664,6136119.5845021615
577361.0354486064,6136091.116177059
577739.7451946144,2049453679.2080617
576032.5331205942,6136093.394232143
576310.8293409287,6136148.026011626
577574.0602538426,6136106.2159027895
577135.8416993093,6136091.482317356
576232.6454976914,6136143.209455051
577019.9261975526,6136082.0886618495
577443.4783792484,6136065.5289216675
576313.8584017023,6136108.177259111
576903.264419197,6136072.211848169
576145.6387763992,6136081.966750091
576234.0741104194,6136102.59873576
576795.2638884744,6136065.27731694
577530.8628114511,6136037.822643124
576724.7309825066,6136094.41189936
576664.8985720489,6136051.449513811
575607.949347643,2049280329.2210164
576568.7284365145,6136042.88423215
576511.5770232977,6136007.306154834
576484.5642609732,6136035.995447034
577620.5886248521,6136010.305553285
576409.0936592247,6136031.643507043
576320.4982804408,6136025.339031431
576237.6416795123,6136017.686256546
576074.798223025,6135789.179714035
576568.0091288952,2049359218.154353
577703.7093991283,6135984.894427767
577240.3653718892,6136000.639053235
577322.028844606,6135978.993215248
577144.1334307861,6135986.322923788
577028.4768932675,6135977.186261151
577796.3922710291,2049358144.63105
577412.2593535926,6135955.344051815
576912.0418041699,6135967.65406454
575946.6645261798,6135968.644143861
576828.3211534589,6135978.19728799
577501.7598751305,6135930.122382544
576644.8612322846,6135968.394390073
576569.8367224326,6135932.349057528
577592.032673873,6135903.829755832
576491.0609842052,6135945.950853486
576739.2504148191,6135834.572708391
576425.2775965182,6135923.85215769
576328.750256209,6135921.678121638
576240.1808399424,6135914.078468205
577687.5392741634,6135889.575273696
577222.5857193912,6135914.7581385765
577281.0217059215,6135870.558024628
577157.519752763,6135893.694039509
577038.59498916,2049371183.7692542
576994.3122205711,2049371529.2180586
577381.2896398766,6135843.850548878
576494.727685413,6135895.166302922
577470.331425429,6135818.425804615
576871.2549861621,6135794.307014036
577095.3651863706,2049371188.6415713
576541.9028569639,2049356982.9672704
576500.0648660312,6135834.432870813
576439.6902731521,6135828.997610498
577677.0566269008,6135818.862552768
576336.4104349053,6135820.917270357
577559.8371248,6135792.405612444
576242.7071747623,6135812.263291258
577051.082409906,2049371025.392876
577239.8067742828,6135761.322150169
577642.1876495318,6135753.932875954
576786.2113535751,6135725.320860248
577349.2627440656,6135731.611501147
576544.6280663045,2049356855.9050245
577719.3898193095,6135726.420351842
576509.0958358977,6135730.98427246
577437.96131103,6135705.802313412
576448.4007484689,6135725.431677188
576956.690103888,6135688.646018292
576345.0387235581,6135716.791363399
576247.5964136596,6135707.577478373
577527.5492171734,6135679.683355605
576706.5096999354,6135661.766594796
577198.2490057737,6135650.868388516
577613.5513425983,6135654.9889008915
576589.3240604079,6135696.102810086
577704.6845173495,6135628.52175165
576871.7271566036,6135620.421197261
575808.0035112387,6135451.047161102
576201.8585684972,6135125.364258401
577317.3124747705,6135618.037395782
576609.9624746019,6135607.1222458575
576995.3888327511,6135561.547892961
576518.1772981132,6135625.389162137
576456.6033844777,6135619.929978543
577405.208351181,6135592.556534638
576353.0360115175,6135611.171241965
576252.8098727345,6135601.955766546
577494.7676069144,6135566.395755067
576790.9721911856,6135556.2098492915
577176.5548959469,6135561.76354447
577581.0559985016,6135541.047988474
577672.2360448767,6135514.838964733
577079.4070144173,6135555.048861194
577288.8127075928,6135512.5158861345
576570.5072107186,6135517.4248155
576528.8487178778,6135500.501748373
576710.0564535685,6135491.517178392
577120.4587685609,6135506.273555733
576472.2420515908,6135477.612217767
576367.5482277324,6135506.589429453
577373.4925271518,6135475.744194825
576278.6383413341,6135530.344728066
577077.4623211329,6135424.097422753
576338.6029746415,6135461.543131399
576903.3919214997,6135449.953922155
577177.7686040205,6135398.441975578
577458.7103211894,6135439.105277663
576614.690888477,6135409.899555259
577542.2794096714,6135401.910003182
577248.6510376709,6135417.904816259
577628.0290905174,6135392.977345012
577027.737672391,6135356.321673877
576784.7586479497,6135404.473902677
577325.3517448577,6135373.519286961
576539.0892507677,6135386.422779662
576649.3963038689,6135337.040325991
576705.8638506305,6135328.585546604
576860.0378901203,6135338.4810867105
577350.8800890287,6135301.3953584265
576501.1415956703,6135361.400391347
576939.4899827098,6135285.9428987065
577483.8203770403,6135269.8540483
576546.3548255296,6135295.629604095
576665.3899778584,6135224.125093991
576778.6539895722,6135263.1903326735
577179.3573975799,6135252.298405758
577015.2929516945,6135242.579909702
577091.3245759298,6135196.254042734
576952.9779487565,6135155.985139923
577385.2641861893,6135193.201992467
577302.8293351522,6135182.644781628
576554.8183038647,6135186.325945863
576641.6874897875,6135134.577559735
577220.1027566768,6135121.180402576
576873.7364500581,6135041.67399079
576568.6180033493,6135008.1677230345
577151.7971589246,6135039.102419716
576615.5430458433,6135022.361073877
576659.5010059336,6134925.523710148
577089.680303217,6134966.522376457
576758.585839401,6134941.2269695
577217.6983545031,6134882.632939034
2190183.5876785517,2031875274.3300858
577030.6673755744,6134898.0324525405
576909.8094254592,6134856.248792089
576584.5219454241,6134809.331649144
576779.7593550896,6134793.192899325
576656.5193359083,6134797.297228233
576869.4827174632,6134740.911129866
576672.5840129573,6134669.685737883
576767.5771277971,6134658.44888631
576593.9370405523,6134689.292050381
576602.8425842572,6134563.778536703
576653.5059756386,6134562.309800648
13986275.007525137,1906452249.5035956
577826.2239864296,6135467.616515353
576027.6536769181,6136236.3193006385
577321.9255924342,6154997.5055628335
578581.1778982626,2055586799.5819619
576155.0914554117,6154586.02553615
576850.7421017771,6154397.679306859
575321.6741196162,2055290209.3964005
577996.253297761,2055223888.108987
575189.2843897862,2055078427.945917
578781.6257025233,6152980.074420132
577227.86337197,6152911.795848847
578529.0436399872,6152778.020965844
574254.8446913944,2054936939.3404884
1131220.6029480908,2048965752.1042073
577938.8018651191,2054796495.5128648
577938.8361878942,2054984720.0696383
578141.9821870746,6152037.58282665
578155.9722920705,6151860.906150346
578178.3248646517,6151588.870756545
575231.7086666432,6151661.110522415
575120.882420003,6151365.096383647
578726.1827899214,6151211.688973827
575064.6712475555,6151071.194133005
578180.2104550311,6150962.7345400695
575070.7019224216,6150711.185148098
577433.1447407722,2054347659.380592
578965.6565421884,6150731.90668483
582051.2202253293,2054313830.2392688
578646.8292957565,2054255806.1601448
191815040.9632938,6149755.672592913
579022.0837231801,2054260205.393627
578609.3087272316,2054255029.2047822
578830.281618449,6150372.540734126
576980.9348590444,6150161.487094134
576214.650789891,6150255.100338051
578730.2919852652,6150201.935656329
578041.9341459521,6150106.126648923
578654.4872995553,6150032.463246997
577848.9647367914,6149929.480544017
577667.8217218952,6149685.975975943
575299.2866606693,2053812859.287425
576838.8048407993,6149550.450300785
578350.0458226214,6149385.1348803695
577294.5336524027,6149259.497916694
576731.9980748862,6149242.35600901
575294.7858627754,2053833232.4994707
577922.9385530372,6149125.764498153
577800.8478339256,6149112.822880696
576564.276331316,2053647360.6185598
577931.2110358463,6149053.265053327
577808.1999305068,6149038.408962725
576344.6762021976,6148851.302573957
578668.1011190935,6148610.204139034
577061.3802981274,6148639.143481339
576986.1376168905,6148669.574577646
576958.415794475,6148586.547041471
578572.1332725211,6148503.528052792
576922.704351647,6148518.772955981
578684.8581021621,6148310.68880947
576761.845551997,6148363.923312876
577793.6183509984,2053534232.596542
576584.2791932261,6148271.740353289
576470.4492695219,6148270.784608418
576373.3027030212,6148254.429471553
576267.8513171321,6148232.3255925905
574662.0342731272,2053456400.5849767
578891.0534568232,6148091.545470189
578687.9386444199,6148114.159119452
578341.0625378409,2053473769.3054512
576550.1861392442,6148067.5090828845
576626.0690505552,6147955.837562816
578116.5746244723,6148024.140072456
576440.4845115483,6147991.743848993
578651.7143533689,6147990.408303934
576343.3900311183,6147957.801045402
578796.2246288797,6147909.568152531
578400.3526445045,6147947.358431464
578134.693767064,6147907.03286653
578616.0034366238,6147869.100267871
578417.816629122,6147831.071381011
578153.9301918068,6147791.784801111
576515.7414839937,6147503.343854237
578778.2439295648,6147765.972761984
574507.1073973251,2053239303.983579
578760.9405169046,6147636.55198646
578613.8631792449,6147589.214709531
578751.6205975295,6147406.450186957
578636.1940053788,6147407.847890009
578532.6631872932,6147408.516347146
576082.3135817917,6147364.292161937
578213.6988289333,6147133.276151065
578092.8105868817,6147284.620444652
577983.861667945,6147279.906197941
577891.7919491271,6147258.208467083
577797.2238279334,6147245.38445261
577631.1926069072,6147297.165728693
576013.779365886,6147318.553740115
577417.4389652031,6147266.151070484
578428.22007072,2053054947.925212
577140.6191217834,6147225.353934979
578573.8951282894,6147085.090537628
578690.1338323025,6147087.746192217
578346.2005819213,6147177.799997016
577658.4688019778,6147158.014341793
577441.8280501692,6147146.040283167
577175.0826846007,6147089.18021704
578071.5770142121,6146991.5099865375
578366.9698175981,2053054703.65247
577928.2094631155,6146974.402090238
577480.4981605394,6147058.643782084
577821.5181106848,2053039037.6930587
577683.2730088008,6147008.102315111
577208.1539925131,6146950.128450862
577476.3343992534,6146966.4128271565
577697.9216382394,6146876.218667731
575624.5927694758,6146740.038489221
578611.7387526374,6146786.996333233
577497.0637150444,6146846.197497624
578410.4286533837,2053054305.3837302
577242.4870448452,6146807.947548969
578349.1783810141,2053054293.535262
576967.0190667666,6146766.517382855
577890.1815659411,6146723.635212681
577821.517748626,2053035747.6323178
192329557.97782376,6146561.8269685265
575798.1231269868,6146651.588076589
577217.6583928587,6146582.551313357
578584.5097398527,6146550.169087613
578440.0688636797,6146526.832835697
-1078393.4117385533,2070402656.4130483
578324.5257908838,6146516.817346422
575629.1825842481,6146541.11138635
578241.0409437338,6146524.345978662
577560.8797515364,6146479.485502482
578569.1902037666,6146359.5689878445
575585.2025983373,6146392.168019122
578443.7799384749,6146343.857348451
578215.8441169488,6146361.62633076
578047.7507726889,6146333.806479483
577925.2348299861,6146324.342323126
577718.7761636097,2399235108.528685
577337.5066158536,6146294.878314488
575085.0638553968,6146199.293303839
578351.5584111975,6146328.378665265
578213.8807177675,6146318.063096828
575691.0473536015,6146279.179427317
576595.993027466,6146259.773536654
578158.8624155341,6146167.775434206
576735.8752700095,6146188.910883745
575916.7782805341,6146250.387789593
576394.5495455943,6146151.1169423275
575933.6837692234,2052828670.5622284
575933.6838193062,2052830869.2114449
575681.7816686984,6146185.346780196
575147.4298597032,6146146.139003394
576636.9417686156,6146149.734989267
577391.0886766383,6146104.964061714
575450.8862836013,6146141.098426099
575977.3869146171,6146153.377178527
575906.5929735756,6146060.00008788
575245.7117216794,6146100.728020055
575102.4783756891,6146073.424965165
575726.5929009159,6146025.259603862
576746.030583734,6146065.494943432
578299.7409597181,6146045.095524368
576594.4309832797,6146026.579952848
578164.4871566861,6146031.459904815
576442.0047620886,6145987.572240901
578031.1813713071,6146018.926877769
577905.1687523471,6146006.531540527
577813.1297832371,6145870.735723232
576780.7755700689,2052746450.3250818
577708.2714011293,6145865.972906969
577606.16428198,6146004.245932927
576178.3537571068,6145946.420684286
577434.1324906445,6145960.95290885
575259.2825140826,6145967.183193087
578317.3134517649,6145931.1792186275
577142.4592840673,6145853.839437295
578182.5124517812,6145912.201251092
578048.1839901776,6145894.600467866
577636.0652722539,6145818.854273927
577923.9231411554,6145878.158110447
576881.5048797597,6145928.675776827
577581.1532654382,6145851.090402196
577425.8659021254,6145834.29953136
575204.8440575935,6145892.140763806
578334.5910127128,6145810.7031937195
578200.0199199449,6145792.3529352695
578065.4933283624,6145773.9832440885
575379.3553923407,6145823.417257889
575324.3256808355,6145820.2615705
575268.949436836,6145816.081609655
575211.3237711475,6145812.232187147
577941.0944023588,6145756.666531665
578516.6441574125,6145692.309910349
577462.6017204552,6145706.114389104
575383.1218279728,6145763.801209952
575329.9498497114,6145747.467393325
575274.8969227311,6145738.909355973
575214.8032499305,6145726.809557158
577144.8127294008,6145651.483201941
575687.2811202598,6145580.06488887
575122.0095247903,6145565.995646726
578397.5608956624,6145538.1775383735
577243.7331314203,6145512.337333761
575288.8805760259,6145544.804773052
578179.0548948451,6145504.782450369
577115.3938020619,6145496.227729583
577006.1654207989,6145481.343169505
577934.2343841236,6145466.42493122
577724.8833585607,6145454.388603024
575975.9790452791,6145432.923615091
578235.1291808541,6145383.922729301
575311.5567197908,6145431.267739529
575794.6690540905,6145418.371671542
575612.7982678608,6145356.260391991
578033.9515978309,6145315.655604796
577261.6449570257,6145366.654128604
577133.1716783836,6145351.002414439
575431.1618775048,6145272.459228315
577023.1658342499,6145337.682440534
576031.9266391,6145324.191385792
575927.7085222912,6145321.576077235
575305.155883293,6145314.319726293
575759.0684177977,6145300.255608232
577953.5757609006,6145201.390257479
575125.0438333835,6145268.033078617
576398.6553985385,2052525909.174304
576748.4378001507,6145111.456631419
575975.8623268808,6145220.754018351
575813.5511981173,6145204.552621593
575643.375121503,6145176.660113415
577777.1414758379,6145138.450468139
575388.5613324847,6145149.590673748
575989.7527838869,6145109.746174736
578107.5080010791,6145072.748417008
575779.0798773409,6145089.224877529
577990.4027604638,6145000.266824822
575567.7987670592,6145015.939696342
577881.6341630555,6144933.711457329
577762.4750528387,6144863.332310837
576615.6123398298,6144999.394738429
576523.9825827859,6144989.928592174
577512.1617779039,6144911.953585337
576031.8100940132,6145010.953504031
575971.1135713349,6145026.054833676
575738.8363966367,6144980.539035775
576119.2968664635,6144938.428843764
575978.7369972257,6144996.969672359
575903.871347052,6144991.179652453
574847.9446016736,2052346776.3122065
575986.0708277016,6144967.805967134
575905.0905547314,6144960.709388802
576027.6807094848,6144929.64613645
576925.6197799967,6144889.873729047
575991.3640920117,6144925.381503001
575962.5425882399,6144922.510065314
576507.4926285658,6144861.933376417
575933.006214592,6144920.062060065
575888.0425666762,6144914.524644793
575803.1445530877,6144907.128863563
575776.8846970941,6144904.274072557
575751.3369796833,6144902.160944733
575726.3537708855,6144898.877131712
575694.4048036307,6144895.858550682
575621.2617945961,6144897.349285738
575546.6811833536,6144885.335407145
576030.0787916536,6144890.017390911
575930.2341958487,6144878.784174143
577452.7176683561,6144781.386325579
575693.2610036749,2052376601.1271305
575644.0483844205,2052376559.5291893
576844.6503214097,6144806.17061441
576812.2475562115,6144808.024561768
576782.8875834594,6144805.079430642
576886.047435005,6144800.707202965
576748.130316893,6144799.192826876
576711.6200980908,6144793.934411055
576927.7041452235,6144784.581048433
577578.6705537132,6144696.51092733
577747.3546441594,6144687.207540002
576610.3771541937,6144723.8827557
577391.6989433351,6144690.96243603
576532.488285844,6144713.43366309
576804.4968569506,6144716.852882608
576840.3197820772,6144716.397900374
576773.4931364151,6144712.630188049
576881.3196779038,6144705.70284919
576732.2170278175,6144702.426275968
576988.206366368,6144610.030738645
577683.4126267931,6144623.907755429
576396.502312822,2052284425.1775887
575931.9288187468,6144488.354154888
577517.6211581558,6144605.438922928
577197.2362466111,6144592.06139624
577326.3050538099,6144600.08882477
576596.4610298625,6144644.585173526
576735.7086952503,6144619.888022398
576822.2152181963,6144584.079037627
577767.3138653971,6144567.959616052
576636.5396600377,6144567.581475328
576892.1180865993,6144521.8915487835
577622.347237275,6144533.880922085
576387.2316675617,2052284319.5347862
576573.7542158022,6144500.805310619
577084.1025668947,6144500.180721449
577705.1590129589,6144476.877782886
576773.403951768,6144455.2979773395
576188.2417269323,6144472.023585242
576950.4155428102,6144443.9103505155
577536.0721746802,6144441.179793236
576069.646869909,6144392.233142974
576366.4154804866,6144417.629761154
576511.0810173426,6144372.748646278
576709.094033796,6144382.190361007
577114.0975540323,6144426.115057798
577626.7871280937,6144374.799455604
577209.3829837634,6144372.128815856
577082.743420653,6144325.051459747
576881.7313871095,6144360.120675355
577460.7923588908,6144335.955084479
576535.1265987062,6144253.14451509
577303.6708647503,6144307.368383695
576389.4341442728,6144284.633200738
577010.3147748931,6144247.708162886
577554.4219816984,6144271.429440381
576818.213865052,6144286.745758114
576658.7338561639,6144186.145591025
577396.8109071977,6144242.584630202
576043.6471945834,6144230.162530019
575750.3304876193,6144249.589730655
575828.4106361972,6144236.14504249
577274.8466951014,6144175.714420555
576930.942137229,2052129463.6378834
575921.4030779712,6144211.928996691
577491.1418561032,6144178.208557747
576930.942135491,2052129289.8452146
576114.7302519314,6144093.207221446
577192.8134212389,6144089.644691309
575705.3607861887,6144134.102203922
576004.4101836391,6144084.673950405
577413.2118775677,6144067.7695317725
575793.9759316471,6144112.101197091
575892.8969654281,6144082.085618898
577129.1401770343,6144015.56170779
575663.0066168339,6144015.567821605
577066.8886713367,6143951.424471504
576749.89837719,6143963.59938469
575763.0533698754,6144001.467323133
577334.4383007195,6143966.3893483775
576261.504194317,6143991.901605282
576360.4161908341,2052099377.5829651
575871.4406183689,6143967.499865528
575882.5400192436,2051911847.047537
576506.1257686362,6143917.991945732
577021.5701282574,6143890.95856367
577275.253330309,6143888.553163961
575593.7996172295,6143919.678557582
575732.0422887414,6143888.419889567
576840.1391817612,2052031581.8489122
575846.9960858474,6143853.249700012
577204.9270834365,6143799.977875626
575372.2032402952,6143637.843815495
575528.8193099176,6143816.565539074
575700.0573871064,6143772.184419162
575795.9844836162,6143744.83557836
575871.4029583394,6143720.899493969
575481.2934914947,6143694.130988042
576528.3845613673,6143658.272181849
575569.859691365,6143669.879795829
575664.5565452488,6143640.027233845
576605.6553871441,6143631.404290592
575759.1958799034,6143609.198510092
575850.2537256712,2051923291.8383358
576566.3239848041,6143501.221739
577275.5659416699,6143233.060334707
576326.0541282285,6143429.203783861
576427.1476798336,6143400.749816257
576526.1013841532,6143372.8178328555
577478.9217651176,6143301.347331156
577580.3353839992,6143230.496124058
577130.9947635424,6143280.2261231085
577660.7359016222,6143174.8577361
577112.8774388805,6143203.655585684
577329.2737186138,6143070.071021674
576764.5635101588,6143184.921005764
576836.9449135482,2051773435.6415792
577440.5413547053,6143004.03520253
577046.2032643901,6143098.636534014
577863.1566420941,6142984.0640623
577959.2287197453,6142917.341701006
576988.0866972331,6143004.775720435
576836.9449179594,2051773221.3230379
577114.274209369,6142940.558138968
578052.2873438303,6142871.828332866
576938.9787879895,6142921.853414667
